28281
92752
0	14270	1
0	16976	1
0	12029	1
0	3001	1
0	14581	1
0	14145	1
0	25564	1
1	26065	1
1	2514	1
1	16675	1
1	19675	1
1	34	1
1	190	1
1	2211	1
1	2003	1
1	11290	1
1	5011	1
1	24836	1
1	18843	1
1	10646	1
1	22658	1
1	6133	1
1	21695	1
1	23366	1
1	20208	1
1	26238	1
1	16152	1
1	24911	1
1	10314	1
1	17	1
1	12734	1
1	13802	1
1	19211	1
1	3153	1
1	24435	1
1	1370	1
1	23544	1
1	25311	1
1	11706	1
1	28238	1
1	22673	1
1	3290	1
1	15292	1
1	7618	1
1	8071	1
1	15355	1
1	3364	1
1	22616	1
1	8884	1
1	21365	1
1	19996	1
1	24213	1
1	16211	1
1	9264	1
1	18934	1
1	875	1
1	24342	1
1	2039	1
1	16374	1
1	5789	1
1	23558	1
1	26930	1
1	9051	1
1	25638	1
1	23019	1
1	22630	1
1	11329	1
1	21500	1
1	6163	1
1	11558	1
1	3490	1
1	20689	1
1	4069	1
1	951	1
1	14603	1
1	14220	1
1	26277	1
1	15057	1
1	22581	1
2	26177	1
2	9835	1
2	14276	1
2	10082	1
2	3354	1
2	18084	1
2	32	1
2	808	1
2	24576	1
3	3585	1
3	5607	1
3	9093	1
3	5150	1
3	24280	1
3	12034	1
3	3421	1
3	16049	1
3	15401	1
4	1116	1
4	5252	1
4	16304	1
4	10838	1
4	24023	1
4	5203	1
4	14995	1
4	23757	1
4	17462	1
4	6347	1
4	24122	1
5	2040	1
5	19454	1
5	13709	1
5	5786	1
5	2518	1
5	872	1
5	4081	1
5	24370	1
5	19435	1
5	1971	1
5	13491	1
5	22487	1
5	11385	1
5	19171	1
5	8775	1
5	14947	1
5	11958	1
5	14732	1
5	11780	1
5	28065	1
5	25982	1
5	23620	1
5	7224	1
5	27927	1
5	9798	1
5	23684	1
5	7029	1
5	8596	1
5	18753	1
5	14974	1
6	935	1
7	17761	1
7	5961	1
7	21431	1
7	13649	1
7	22775	1
7	24884	1
7	9443	1
8	10111	1
8	21633	1
8	21665	1
8	6268	1
8	15515	1
9	9375	1
9	2542	1
9	27562	1
10	6885	1
10	23165	1
10	19601	1
10	1676	1
10	18366	1
10	10619	1
10	3818	1
10	26716	1
10	16702	1
10	4711	1
11	25459	1
12	23475	1
12	18926	1
12	26124	1
12	8766	1
13	12855	1
13	19193	1
13	21577	1
13	22973	1
13	7626	1
13	1379	1
13	14835	1
13	1613	1
13	23372	1
13	25684	1
13	14832	1
14	25844	1
14	13556	1
14	5393	1
14	19287	1
14	1030	1
14	16486	1
15	1197	1
16	2156	1
16	2349	1
16	8113	1
16	10711	1
17	19507	1
17	8426	1
17	24836	1
17	8149	1
17	34	1
17	871	1
17	9036	1
17	432	1
17	3343	1
17	17777	1
17	10051	1
17	11267	1
17	19949	1
17	1654	1
17	19211	1
17	20013	1
17	4069	1
17	450	1
17	27135	1
17	13333	1
17	27780	1
18	26476	1
18	19419	1
18	3197	1
18	4999	1
18	13222	1
18	18874	1
19	18591	1
20	14017	1
20	1489	1
20	2964	1
20	18732	1
20	12596	1
20	28169	1
20	11214	1
20	22656	1
20	11361	1
21	10379	1
21	25302	1
22	7659	1
22	25689	1
22	4877	1
22	2261	1
23	17730	1
23	18425	1
23	20108	1
23	15308	1
23	22104	1
23	28194	1
23	10070	1
23	3186	1
23	25545	1
23	7290	1
23	2602	1
23	3667	1
23	21079	1
23	1840	1
23	8818	1
23	2210	1
23	26961	1
23	21377	1
23	26061	1
24	21525	1
24	24135	1
24	8948	1
24	22558	1
24	23719	1
24	199	1
24	12266	1
24	1544	1
25	23717	1
25	10553	1
25	22541	1
26	24468	1
26	11409	1
26	20664	1
27	18884	1
27	6282	1
28	5961	1
28	9706	1
28	840	1
28	1431	1
28	21771	1
28	10100	1
28	5070	1
29	1750	1
29	10740	1
29	1658	1
29	7930	1
29	13787	1
29	582	1
29	18761	1
30	19375	1
30	20172	1
30	18133	1
30	19467	1
30	4717	1
30	20523	1
31	18244	1
31	27099	1
31	23549	1
31	5536	1
31	2562	1
31	19445	1
31	27333	1
31	26861	1
31	24664	1
31	27496	1
31	6504	1
31	16287	1
31	26194	1
31	69	1
32	9035	1
32	8757	1
32	4399	1
32	10456	1
32	16734	1
32	24950	1
32	21483	1
32	14828	1
33	27821	1
33	5327	1
33	8096	1
33	19712	1
33	18679	1
33	21438	1
33	22416	1
33	5485	1
34	20689	1
34	19411	1
34	3343	1
34	19926	1
35	8781	1
35	16983	1
35	18626	1
35	9395	1
35	2015	1
36	22491	1
36	251	1
36	17782	1
37	15866	1
37	2454	1
38	9228	1
38	6079	1
38	12436	1
39	14687	1
39	17527	1
39	22714	1
39	11436	1
40	406	1
40	2841	1
40	10535	1
40	9095	1
40	24415	1
40	341	1
40	20724	1
41	21886	1
42	8799	1
43	11538	1
43	9030	1
43	11484	1
43	19650	1
43	1321	1
43	27779	1
44	15561	1
45	18082	1
45	17599	1
45	6841	1
45	22164	1
45	20941	1
45	25992	1
45	5751	1
45	9231	1
46	20450	1
46	25638	1
46	10591	1
46	18949	1
46	26019	1
46	18197	1
47	26283	1
47	12423	1
47	10114	1
47	27488	1
47	15049	1
47	24934	1
47	18846	1
47	2094	1
47	20953	1
48	10490	1
48	9981	1
48	9343	1
48	5448	1
48	7832	1
48	2671	1
48	21730	1
48	882	1
48	22001	1
49	17836	1
49	8898	1
49	14731	1
49	25425	1
49	15312	1
49	11952	1
49	26244	1
49	7042	1
49	14636	1
49	20940	1
49	2024	1
49	9919	1
49	18015	1
50	2003	1
51	4893	1
51	18772	1
51	7162	1
51	25472	1
51	424	1
51	24461	1
51	2093	1
51	7423	1
51	5705	1
51	7956	1
52	8068	1
52	22140	1
52	2929	1
52	9020	1
52	3871	1
52	9263	1
53	19033	1
53	23641	1
54	14976	1
54	2958	1
54	26364	1
54	23183	1
54	18082	1
54	20427	1
54	11599	1
55	17061	1
56	2386	1
56	25588	1
56	14287	1
56	13839	1
56	18061	1
56	25008	1
56	16856	1
56	16351	1
56	5747	1
56	27423	1
56	24242	1
57	25505	1
57	14871	1
57	10230	1
57	12511	1
58	9669	1
58	4422	1
58	27372	1
58	10072	1
59	18580	1
60	23309	1
60	22430	1
60	11867	1
60	19157	1
60	2482	1
61	22474	1
61	13707	1
62	27686	1
62	9795	1
62	12869	1
62	867	1
62	1878	1
62	10457	1
63	8044	1
63	17896	1
63	9646	1
64	20562	1
64	12632	1
64	20024	1
64	7396	1
65	20480	1
65	11134	1
65	782	1
65	17214	1
65	2017	1
65	17048	1
65	10830	1
65	8312	1
65	15350	1
66	3585	1
66	23874	1
67	21126	1
67	9569	1
67	22283	1
67	17075	1
67	693	1
67	22149	1
67	14901	1
67	24779	1
67	3872	1
67	23922	1
67	13405	1
67	13240	1
67	26497	1
67	14431	1
67	17543	1
68	1284	1
68	9903	1
68	17027	1
68	6500	1
68	12060	1
68	16309	1
70	4161	1
70	21728	1
70	12253	1
70	496	1
70	23659	1
70	4021	1
70	20758	1
70	21473	1
70	867	1
70	6752	1
70	2710	1
70	27998	1
71	22287	1
72	11948	1
72	28211	1
72	2517	1
73	5832	1
74	20587	1
74	4971	1
75	23722	1
75	27911	1
75	27740	1
75	22997	1
75	16982	1
76	17936	1
77	21497	1
77	102	1
77	3068	1
77	16126	1
78	15943	1
78	13241	1
78	26212	1
78	10444	1
78	18679	1
78	10564	1
78	11940	1
79	1771	1
79	1887	1
79	1519	1
79	1592	1
80	3955	1
81	87	1
81	24850	1
81	6182	1
81	28150	1
82	14519	1
83	13664	1
83	4619	1
84	1469	1
